"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Wright County, MN"	"27171"	Suppressed	132550	Suppressed
	"Yellow Medicine County, MN"	"27173"	0	9935	Unreliable
	"Adams County, MS"	"28001"	Suppressed	31248	Suppressed
	"Alcorn County, MS"	"28003"	Suppressed	37304	Suppressed
	"Amite County, MS"	"28005"	0	12458	Unreliable
	"Attala County, MS"	"28007"	Suppressed	18934	Suppressed
	"Benton County, MS"	"28009"	Suppressed	8264	Suppressed
	"Bolivar County, MS"	"28011"	Suppressed	32737	Suppressed
	"Calhoun County, MS"	"28013"	0	14610	Unreliable
	"Carroll County, MS"	"28015"	Suppressed	10255	Suppressed
	"Chickasaw County, MS"	"28017"	Suppressed	17246	Suppressed
	"Choctaw County, MS"	"28019"	Suppressed	8242	Suppressed
	"Claiborne County, MS"	"28021"	Suppressed	9139	Suppressed
	"Clarke County, MS"	"28023"	Suppressed	15888	Suppressed
	"Clay County, MS"	"28025"	Suppressed	19850	Suppressed
	"Coahoma County, MS"	"28027"	Suppressed	23809	Suppressed
	"Copiah County, MS"	"28029"	Suppressed	28482	Suppressed
	"Covington County, MS"	"28031"	Suppressed	19569	Suppressed
	"DeSoto County, MS"	"28033"	Suppressed	175611	Suppressed
	"Forrest County, MS"	"28035"	Suppressed	75979	Suppressed
	"Franklin County, MS"	"28037"	0	7782	Unreliable
	"George County, MS"	"28039"	0	23695	Unreliable
	"Greene County, MS"	"28041"	Suppressed	13408	Suppressed
	"Grenada County, MS"	"28043"	Suppressed	21275	Suppressed
	"Hancock County, MS"	"28045"	Suppressed	46791	Suppressed
	"Harrison County, MS"	"28047"	16	203234	Unreliable
	"Hinds County, MS"	"28049"	57	241229	23.6
	"Holmes County, MS"	"28051"	Suppressed	17999	Suppressed
	"Humphreys County, MS"	"28053"	Suppressed	8513	Suppressed
	"Issaquena County, MS"	"28055"	0	1294	Unreliable
	"Itawamba County, MS"	"28057"	0	23529	Unreliable
	"Jackson County, MS"	"28059"	Suppressed	141241	Suppressed
	"Jasper County, MS"	"28061"	Suppressed	16578	Suppressed
	"Jefferson County, MS"	"28063"	Suppressed	7297	Suppressed
	"Jefferson Davis County, MS"	"28065"	0	11385	Unreliable
	"Jones County, MS"	"28067"	0	67953	Unreliable
	"Kemper County, MS"	"28069"	0	9896	Unreliable
	"Lafayette County, MS"	"28071"	Suppressed	53796	Suppressed
	"Lamar County, MS"	"28073"	Suppressed	60914	Suppressed
	"Lauderdale County, MS"	"28075"	Suppressed	77755	Suppressed
	"Lawrence County, MS"	"28077"	0	12749	Unreliable
	"Leake County, MS"	"28079"	Suppressed	22620	Suppressed
	"Lee County, MS"	"28081"	12	85381	Unreliable
	"Leflore County, MS"	"28083"	12	29856	Unreliable
	"Lincoln County, MS"	"28085"	Suppressed	34523	Suppressed
	"Lowndes County, MS"	"28087"	Suppressed	59602	Suppressed
	"Madison County, MS"	"28089"	Suppressed	105114	Suppressed
	"Marion County, MS"	"28091"	Suppressed	25251	Suppressed
	"Marshall County, MS"	"28093"	Suppressed	35801	Suppressed
	"Monroe County, MS"	"28095"	Suppressed	35873	Suppressed
	"Montgomery County, MS"	"28097"	Suppressed	10187	Suppressed
	"Neshoba County, MS"	"28099"	Suppressed	29403	Suppressed
	"Newton County, MS"	"28101"	Suppressed	21558	Suppressed
	"Noxubee County, MS"	"28103"	Suppressed	11038	Suppressed
	"Oktibbeha County, MS"	"28105"	Suppressed	49833	Suppressed
	"Panola County, MS"	"28107"	Suppressed	34164	Suppressed
	"Pearl River County, MS"	"28109"	Suppressed	55310	Suppressed
	"Perry County, MS"	"28111"	0	12245	Unreliable
	"Pike County, MS"	"28113"	Suppressed	39667	Suppressed
	"Pontotoc County, MS"	"28115"	0	31550	Unreliable
	"Prentiss County, MS"	"28117"	0	25256	Unreliable
	"Quitman County, MS"	"28119"	Suppressed	7349	Suppressed
	"Rankin County, MS"	"28121"	Suppressed	150228	Suppressed
	"Scott County, MS"	"28123"	Suppressed	28207	Suppressed
	"Sharkey County, MS"	"28125"	Suppressed	4552	Suppressed
	"Simpson County, MS"	"28127"	Suppressed	26912	Suppressed
	"Smith County, MS"	"28129"	0	15909	Unreliable
	"Stone County, MS"	"28131"	0	18012	Unreliable
	"Sunflower County, MS"	"28133"	Suppressed	26407	Suppressed
	"Tallahatchie County, MS"	"28135"	Suppressed	14394	Suppressed
	"Tate County, MS"	"28137"	Suppressed	28201	Suppressed
	"Tippah County, MS"	"28139"	Suppressed	22190	Suppressed
	"Tishomingo County, MS"	"28141"	0	19491	Unreliable
	"Tunica County, MS"	"28143"	0	10234	Unreliable
	"Union County, MS"	"28145"	0	28311	Unreliable
	"Walthall County, MS"	"28147"	Suppressed	14599	Suppressed
	"Warren County, MS"	"28149"	Suppressed	47140	Suppressed
	"Washington County, MS"	"28151"	11	47231	Unreliable
	"Wayne County, MS"	"28153"	Suppressed	20480	Suppressed
	"Webster County, MS"	"28155"	0	9767	Unreliable
	"Wilkinson County, MS"	"28157"	Suppressed	9047	Suppressed
	"Winston County, MS"	"28159"	Suppressed	18160	Suppressed
	"Yalobusha County, MS"	"28161"	0	12471	Unreliable
	"Yazoo County, MS"	"28163"	Suppressed	27264	Suppressed
	"Adair County, MO"	"29001"	0	25359	Unreliable
	"Andrew County, MO"	"29003"	Suppressed	17350	Suppressed
	"Atchison County, MO"	"29005"	0	5293	Unreliable
	"Audrain County, MO"	"29007"	0	26021	Unreliable
	"Barry County, MO"	"29009"	0	35732	Unreliable
	"Barton County, MO"	"29011"	0	11908	Unreliable
	"Bates County, MO"	"29013"	0	16417	Unreliable
	"Benton County, MO"	"29015"	Suppressed	18839	Suppressed
	"Bollinger County, MO"	"29017"	Suppressed	12052	Suppressed
	"Boone County, MO"	"29019"	Suppressed	176594	Suppressed
	"Buchanan County, MO"	"29021"	Suppressed	88938	Suppressed
	"Butler County, MO"	"29023"	Suppressed	42739	Suppressed
	"Caldwell County, MO"	"29025"	0	9062	Unreliable
	"Callaway County, MO"	"29027"	Suppressed	45078	Suppressed
	"Camden County, MO"	"29029"	Suppressed	44497	Suppressed
	"Cape Girardeau County, MO"	"29031"	Suppressed	78913	Suppressed
	"Carroll County, MO"	"29033"	Suppressed	8913	Suppressed
	"Carter County, MO"	"29035"	0	6168	Unreliable
	"Cass County, MO"	"29037"	Suppressed	102845	Suppressed
	"Cedar County, MO"	"29039"	0	14016	Unreliable
	"Chariton County, MO"	"29041"	0	7516	Unreliable
	"Christian County, MO"	"29043"	Suppressed	84401	Suppressed
	"Clark County, MO"	"29045"	0	6723	Unreliable
	"Clay County, MO"	"29047"	Suppressed	239085	Suppressed
	"Clinton County, MO"	"29049"	0	20610	Unreliable
	"Cole County, MO"	"29051"	Suppressed	76631	Suppressed
	"Cooper County, MO"	"29053"	Suppressed	17712	Suppressed
	"Crawford County, MO"	"29055"	Suppressed	24302	Suppressed
	"Dade County, MO"	"29057"	0	7631	Unreliable
	"Dallas County, MO"	"29059"	Suppressed	16448	Suppressed
	"Daviess County, MO"	"29061"	0	8209	Unreliable
	"DeKalb County, MO"	"29063"	0	12613	Unreliable
	"Dent County, MO"	"29065"	0	15387	Unreliable
	"Douglas County, MO"	"29067"	0	13358	Unreliable
	"Dunklin County, MO"	"29069"	Suppressed	30535	Suppressed
	"Franklin County, MO"	"29071"	Suppressed	102838	Suppressed
	"Gasconade County, MO"	"29073"	0	14808	Unreliable
	"Gentry County, MO"	"29075"	0	6661	Unreliable
	"Greene County, MO"	"29077"	Suppressed	288690	Suppressed
	"Grundy County, MO"	"29079"	0	10165	Unreliable
	"Harrison County, MO"	"29081"	0	8556	Unreliable
	"Henry County, MO"	"29083"	Suppressed	21594	Suppressed
	"Hickory County, MO"	"29085"	0	9269	Unreliable
	"Holt County, MO"	"29087"	0	4448	Unreliable
	"Howard County, MO"	"29089"	0	10058	Unreliable
	"Howell County, MO"	"29091"	0	40210	Unreliable
	"Iron County, MO"	"29093"	Suppressed	10022	Suppressed
	"Jackson County, MO"	"29095"	116	691801	16.8
	"Jasper County, MO"	"29097"	Suppressed	119111	Suppressed
	"Jefferson County, MO"	"29099"	Suppressed	224226	Suppressed
	"Johnson County, MO"	"29101"	0	53942	Unreliable
	"Knox County, MO"	"29103"	0	3934	Unreliable
	"Laclede County, MO"	"29105"	Suppressed	35490	Suppressed
	"Lafayette County, MO"	"29107"	Suppressed	32618	Suppressed
	"Lawrence County, MO"	"29109"	0	38381	Unreliable
	"Lewis County, MO"	"29111"	0	10134	Unreliable
	"Lincoln County, MO"	"29113"	0	55267	Unreliable
	"Linn County, MO"	"29115"	0	12164	Unreliable
	"Livingston County, MO"	"29117"	0	15235	Unreliable
	"McDonald County, MO"	"29119"	0	22620	Unreliable
	"Macon County, MO"	"29121"	0	15170	Unreliable
	"Madison County, MO"	"29123"	0	12443	Unreliable
	"Maries County, MO"	"29125"	0	8858	Unreliable
	"Marion County, MO"	"29127"	Suppressed	28894	Suppressed
	"Mercer County, MO"	"29129"	0	3699	Unreliable
	"Miller County, MO"	"29131"	0	25206	Unreliable
	"Mississippi County, MO"	"29133"	Suppressed	13799	Suppressed
	"Moniteau County, MO"	"29135"	Suppressed	16018	Suppressed
	"Monroe County, MO"	"29137"	0	8558	Unreliable
	"Montgomery County, MO"	"29139"	Suppressed	11620	Suppressed
	"Morgan County, MO"	"29141"	0	20213	Unreliable
	"New Madrid County, MO"	"29143"	Suppressed	17915	Suppressed
	"Newton County, MO"	"29145"	Suppressed	58694	Suppressed
	"Nodaway County, MO"	"29147"	0	22670	Unreliable
	"Oregon County, MO"	"29149"	0	10789	Unreliable
	"Osage County, MO"	"29151"	0	13664	Unreliable
	"Ozark County, MO"	"29153"	0	9237	Unreliable
	"Pemiscot County, MO"	"29155"	Suppressed	17073	Suppressed
	"Perry County, MO"	"29157"	Suppressed	19285	Suppressed
	"Pettis County, MO"	"29159"	0	42213	Unreliable
	"Phelps County, MO"	"29161"	0	44608	Unreliable
	"Pike County, MO"	"29163"	0	18438	Unreliable
	"Platte County, MO"	"29165"	Suppressed	98309	Suppressed
	"Polk County, MO"	"29167"	0	31285	Unreliable
	"Pulaski County, MO"	"29169"	Suppressed	52654	Suppressed
	"Putnam County, MO"	"29171"	0	4853	Unreliable
	"Ralls County, MO"	"29173"	0	10224	Unreliable
	"Randolph County, MO"	"29175"	0	24989	Unreliable
	"Ray County, MO"	"29177"	0	22754	Unreliable
	"Reynolds County, MO"	"29179"	Suppressed	6455	Suppressed
	"Ripley County, MO"	"29181"	Suppressed	13817	Suppressed
	"St. Charles County, MO"	"29183"	10	390918	Unreliable
	"St. Clair County, MO"	"29185"	0	9272	Unreliable
	"Ste. Genevieve County, MO"	"29186"	Suppressed	18030	Suppressed
	"St. Francois County, MO"	"29187"	Suppressed	66627	Suppressed
	"St. Louis County, MO"	"29189"	103	998581	10.3
	"Saline County, MO"	"29195"	Suppressed	22980	Suppressed
	"Schuyler County, MO"	"29197"	0	4394	Unreliable
	"Scotland County, MO"	"29199"	0	4932	Unreliable
	"Scott County, MO"	"29201"	Suppressed	38745	Suppressed
	"Shannon County, MO"	"29203"	0	8168	Unreliable
	"Shelby County, MO"	"29205"	0	6082	Unreliable
	"Stoddard County, MO"	"29207"	0	29588	Unreliable
	"Stone County, MO"	"29209"	Suppressed	31047	Suppressed
	"Sullivan County, MO"	"29211"	0	6262	Unreliable
	"Taney County, MO"	"29213"	Suppressed	54735	Suppressed
	"Texas County, MO"	"29215"	Suppressed	25775	Suppressed
	"Vernon County, MO"	"29217"	Suppressed	20723	Suppressed
	"Warren County, MO"	"29219"	0	33802	Unreliable
	"Washington County, MO"	"29221"	0	24839	Unreliable
	"Wayne County, MO"	"29223"	Suppressed	13139	Suppressed
	"Webster County, MO"	"29225"	0	38106	Unreliable
	"Worth County, MO"	"29227"	0	2024	Unreliable
	"Wright County, MO"	"29229"	0	18286	Unreliable
	"St. Louis city, MO"	"29510"	128	311404	41.1
	"Beaverhead County, MT"	"30001"	0	9401	Unreliable
	"Big Horn County, MT"	"30003"	0	13343	Unreliable
	"Blaine County, MT"	"30005"	0	6601	Unreliable
	"Broadwater County, MT"	"30007"	0	5747	Unreliable
	"Carbon County, MT"	"30009"	Suppressed	10460	Suppressed
	"Carter County, MT"	"30011"	0	1203	Unreliable
	"Cascade County, MT"	"30013"	Suppressed	81755	Suppressed
	"Chouteau County, MT"	"30015"	0	5759	Unreliable
	"Custer County, MT"	"30017"	0	11924	Unreliable
	"Daniels County, MT"	"30019"	0	1755	Unreliable
	"Dawson County, MT"	"30021"	0	9327	Unreliable
	"Deer Lodge County, MT"	"30023"	0	9085	Unreliable
	"Fallon County, MT"	"30025"	0	3120	Unreliable
	"Fergus County, MT"	"30027"	0	11413	Unreliable
	"Flathead County, MT"	"30029"	0	98082	Unreliable
	"Gallatin County, MT"	"30031"	Suppressed	104502	Suppressed
	"Garfield County, MT"	"30033"	0	1310	Unreliable
	"Glacier County, MT"	"30035"	0	13694	Unreliable
	"Golden Valley County, MT"	"30037"	0	831	Unreliable
	"Granite County, MT"	"30039"	0	3368	Unreliable
	"Hill County, MT"	"30041"	0	16542	Unreliable
	"Jefferson County, MT"	"30043"	0	11853	Unreliable
	"Judith Basin County, MT"	"30045"	0	1940	Unreliable
	"Lake County, MT"	"30047"	0	29758	Unreliable
	"Lewis and Clark County, MT"	"30049"	Suppressed	67282	Suppressed
	"Liberty County, MT"	"30051"	Suppressed	2409	Suppressed
	"Lincoln County, MT"	"30053"	0	19259	Unreliable
	"McCone County, MT"	"30055"	0	1700	Unreliable
	"Madison County, MT"	"30057"	0	7924	Unreliable
	"Meagher County, MT"	"30059"	0	1827	Unreliable
	"Mineral County, MT"	"30061"	0	4184	Unreliable
	"Missoula County, MT"	"30063"	0	116130	Unreliable
	"Musselshell County, MT"	"30065"	0	4589	Unreliable
	"Park County, MT"	"30067"	0	16114	Unreliable
	"Petroleum County, MT"	"30069"	0	489	Unreliable
	"Phillips County, MT"	"30071"	0	4133	Unreliable
	"Pondera County, MT"	"30073"	0	6084	Unreliable
	"Powder River County, MT"	"30075"	0	1746	Unreliable
	"Powell County, MT"	"30077"	0	6858	Unreliable
	"Prairie County, MT"	"30079"	0	1182	Unreliable
	"Ravalli County, MT"	"30081"	0	42088	Unreliable
	"Richland County, MT"	"30083"	Suppressed	11482	Suppressed
	"Roosevelt County, MT"	"30085"	Suppressed	11305	Suppressed
	"Rosebud County, MT"	"30087"	0	9287	Unreliable
	"Sanders County, MT"	"30089"	0	11534	Unreliable
	"Sheridan County, MT"	"30091"	0	3648	Unreliable
	"Silver Bow County, MT"	"30093"	Suppressed	34553	Suppressed
	"Stillwater County, MT"	"30095"	0	9406	Unreliable
	"Sweet Grass County, MT"	"30097"	Suppressed	3623	Suppressed
	"Teton County, MT"	"30099"	0	6056	Unreliable
	"Toole County, MT"	"30101"	0	4977	Unreliable
	"Treasure County, MT"	"30103"	0	692	Unreliable
	"Valley County, MT"	"30105"	0	7539	Unreliable
	"Wheatland County, MT"	"30107"	0	2117	Unreliable
	"Wibaux County, MT"	"30109"	0	1093	Unreliable
	"Yellowstone County, MT"	"30111"	0	158437	Unreliable
	"Adams County, NE"	"31001"	0	31684	Unreliable
	"Antelope County, NE"	"31003"	0	6329	Unreliable
	"Arthur County, NE"	"31005"	0	469	Unreliable
	"Banner County, NE"	"31007"	0	798	Unreliable
	"Blaine County, NE"	"31009"	0	484	Unreliable
	"Boone County, NE"	"31011"	0	5332	Unreliable
	"Box Butte County, NE"	"31013"	0	11194	Unreliable
	"Boyd County, NE"	"31015"	0	1982	Unreliable
	"Brown County, NE"	"31017"	0	2960	Unreliable
	"Buffalo County, NE"	"31019"	0	49383	Unreliable
	"Burt County, NE"	"31021"	0	6546	Unreliable
	"Butler County, NE"	"31023"	0	8052	Unreliable
	"Cass County, NE"	"31025"	0	25767	Unreliable
	"Cedar County, NE"	"31027"	0	8671	Unreliable
	"Chase County, NE"	"31029"	0	3937	Unreliable
	"Cherry County, NE"	"31031"	0	5832	Unreliable
	"Cheyenne County, NE"	"31033"	0	10051	Unreliable
	"Clay County, NE"	"31035"	0	6163	Unreliable
	"Colfax County, NE"	"31037"	0	10414	Unreliable
	"Cuming County, NE"	"31039"	0	9016	Unreliable
	"Custer County, NE"	"31041"	0	10807	Unreliable
	"Dakota County, NE"	"31043"	Suppressed	20465	Suppressed
	"Dawes County, NE"	"31045"	0	8979	Unreliable
	"Dawson County, NE"	"31047"	Suppressed	23640	Suppressed
	"Deuel County, NE"	"31049"	0	1873	Unreliable
	"Dixon County, NE"	"31051"	0	5762	Unreliable
	"Dodge County, NE"	"31053"	0	36757	Unreliable
	"Douglas County, NE"	"31055"	25	554995	4.5
	"Dundy County, NE"	"31057"	0	1831	Unreliable
	"Fillmore County, NE"	"31059"	0	5720	Unreliable
	"Franklin County, NE"	"31061"	0	3014	Unreliable
	"Frontier County, NE"	"31063"	0	2621	Unreliable
	"Furnas County, NE"	"31065"	0	4787	Unreliable
	"Gage County, NE"	"31067"	0	21799	Unreliable
	"Garden County, NE"	"31069"	0	1930	Unreliable
	"Garfield County, NE"	"31071"	0	2011	Unreliable
	"Gosper County, NE"	"31073"	0	1971	Unreliable
	"Grant County, NE"	"31075"	0	641	Unreliable
	"Greeley County, NE"	"31077"	0	2399	Unreliable
	"Hall County, NE"	"31079"	0	61705	Unreliable
	"Hamilton County, NE"	"31081"	0	9186	Unreliable
	"Harlan County, NE"	"31083"	0	3473	Unreliable
	"Hayes County, NE"	"31085"	0	897	Unreliable
	"Hitchcock County, NE"	"31087"	Suppressed	2825	Suppressed
	"Holt County, NE"	"31089"	0	10250	Unreliable
	"Hooker County, NE"	"31091"	0	708	Unreliable
	"Howard County, NE"	"31093"	0	6429	Unreliable
	"Jefferson County, NE"	"31095"	0	7177	Unreliable
	"Johnson County, NE"	"31097"	0	5171	Unreliable
	"Kearney County, NE"	"31099"	0	6552	Unreliable
	"Keith County, NE"	"31101"	0	8018	Unreliable
	"Keya Paha County, NE"	"31103"	0	791	Unreliable
	"Kimball County, NE"	"31105"	0	3679	Unreliable
	"Knox County, NE"	"31107"	0	8571	Unreliable
	"Lancaster County, NE"	"31109"	12	309637	Unreliable
	"Lincoln County, NE"	"31111"	0	35550	Unreliable
	"Logan County, NE"	"31113"	0	772	Unreliable
	"Loup County, NE"	"31115"	0	591	Unreliable
	"McPherson County, NE"	"31117"	0	493	Unreliable
	"Madison County, NE"	"31119"	0	35015	Unreliable
	"Merrick County, NE"	"31121"	0	7828	Unreliable
	"Morrill County, NE"	"31123"	0	4787	Unreliable
	"Nance County, NE"	"31125"	0	3576	Unreliable
	"Nemaha County, NE"	"31127"	0	6971	Unreliable
	"Nuckolls County, NE"	"31129"	0	4265	Unreliable
	"Otoe County, NE"	"31131"	0	16081	Unreliable
	"Pawnee County, NE"	"31133"	0	2652	Unreliable
	"Perkins County, NE"	"31135"	0	2898	Unreliable
	"Phelps County, NE"	"31137"	0	9266	Unreliable
	"Pierce County, NE"	"31139"	0	7159	Unreliable
	"Platte County, NE"	"31141"	Suppressed	32861	Suppressed
	"Polk County, NE"	"31143"	0	5203	Unreliable
	"Red Willow County, NE"	"31145"	0	10722	Unreliable
	"Richardson County, NE"	"31147"	0	8060	Unreliable
	"Rock County, NE"	"31149"	0	1390	Unreliable
	"Saline County, NE"	"31151"	0	14331	Unreliable
	"Sarpy County, NE"	"31153"	Suppressed	179023	Suppressed
	"Saunders County, NE"	"31155"	Suppressed	21038	Suppressed
	"Scotts Bluff County, NE"	"31157"	0	36422	Unreliable
	"Seward County, NE"	"31159"	0	17284	Unreliable
	"Sheridan County, NE"	"31161"	0	5234	Unreliable
	"Sherman County, NE"	"31163"	0	3054	Unreliable
	"Sioux County, NE"	"31165"	0	1242	Unreliable
	"Stanton County, NE"	"31167"	0	5944	Unreliable
	"Thayer County, NE"	"31169"	0	5101	Unreliable
	"Thomas County, NE"	"31171"	0	716	Unreliable
	"Thurston County, NE"	"31173"	0	7127	Unreliable
	"Valley County, NE"	"31175"	0	4184	Unreliable
	"Washington County, NE"	"31177"	0	20603	Unreliable
	"Wayne County, NE"	"31179"	0	9365	Unreliable
	"Webster County, NE"	"31181"	0	3603	Unreliable
	"Wheeler County, NE"	"31183"	0	776	Unreliable
	"York County, NE"	"31185"	0	13794	Unreliable
	"Churchill County, NV"	"32001"	Suppressed	24198	Suppressed
	"Clark County, NV"	"32003"	130	2155664	6.0
	"Douglas County, NV"	"32005"	0	48020	Unreliable
	"Elko County, NV"	"32007"	Suppressed	52168	Suppressed
	"Esmeralda County, NV"	"32009"	0	790	Unreliable
	"Eureka County, NV"	"32011"	0	1917	Unreliable
	"Humboldt County, NV"	"32013"	Suppressed	16842	Suppressed
	"Lander County, NV"	"32015"	0	5702	Unreliable
	"Lincoln County, NV"	"32017"	0	5055	Unreliable
	"Lyon County, NV"	"32019"	Suppressed	53179	Suppressed
	"Mineral County, NV"	"32021"	0	4449	Unreliable
	"Nye County, NV"	"32023"	Suppressed	43423	Suppressed
	"Pershing County, NV"	"32027"	0	6560	Unreliable
	"Storey County, NV"	"32029"	0	4051	Unreliable
	"Washoe County, NV"	"32031"	11	453616	Unreliable
	"White Pine County, NV"	"32033"	0	9682	Unreliable
	"Carson City, NV"	"32510"	Suppressed	54742	Suppressed
	"Belknap County, NH"	"33001"	0	60779	Unreliable
	"Carroll County, NH"	"33003"	Suppressed	47289	Suppressed
	"Cheshire County, NH"	"33005"	0	75774	Unreliable
	"Coos County, NH"	"33007"	0	32039	Unreliable
	"Grafton County, NH"	"33009"	Suppressed	88888	Suppressed
	"Hillsborough County, NH"	"33011"	Suppressed	407761	Suppressed
	"Merrimack County, NH"	"33013"	0	148582	Unreliable
	"Rockingham County, NH"	"33015"	0	303251	Unreliable
	"Strafford County, NH"	"33017"	Suppressed	127428	Suppressed
	"Sullivan County, NH"	"33019"	0	43004	Unreliable
	"Atlantic County, NJ"	"34001"	16	270991	Unreliable
	"Bergen County, NJ"	"34003"	Suppressed	939151	Suppressed
	"Burlington County, NJ"	"34005"	17	449284	Unreliable
	"Camden County, NJ"	"34007"	45	510150	8.8
	"Cape May County, NJ"	"34009"	0	94430	Unreliable
	"Cumberland County, NJ"	"34011"	Suppressed	153797	Suppressed
	"Essex County, NJ"	"34013"	96	796914	12.0
	"Gloucester County, NJ"	"34015"	Suppressed	292330	Suppressed
	"Hudson County, NJ"	"34017"	18	677983	Unreliable
	"Hunterdon County, NJ"	"34019"	Suppressed	124676	Suppressed
	"Mercer County, NJ"	"34021"	23	371023	6.2
	"Middlesex County, NJ"	"34023"	Suppressed	837073	Suppressed
	"Monmouth County, NJ"	"34025"	Suppressed	625846	Suppressed
	"Morris County, NJ"	"34027"	Suppressed	498423	Suppressed
	"Ocean County, NJ"	"34029"	Suppressed	592497	Suppressed
	"Passaic County, NJ"	"34031"	16	507945	Unreliable
	"Salem County, NJ"	"34033"	Suppressed	63436	Suppressed
	"Somerset County, NJ"	"34035"	Suppressed	333751	Suppressed
	"Sussex County, NJ"	"34037"	Suppressed	142522	Suppressed
	"Union County, NJ"	"34039"	17	555630	Unreliable
	"Warren County, NJ"	"34041"	Suppressed	106617	Suppressed
	"Bernalillo County, NM"	"35001"	54	676953	8.0
	"Catron County, NM"	"35003"	0	3508	Unreliable
	"Chaves County, NM"	"35005"	11	65282	Unreliable
	"Cibola County, NM"	"35006"	Suppressed	27487	Suppressed
	"Colfax County, NM"	"35007"	Suppressed	12253	Suppressed
	"Curry County, NM"	"35009"	Suppressed	50280	Suppressed
	"DeBaca County, NM"	"35011"	0	1793	Unreliable
	"Dona Ana County, NM"	"35013"	Suppressed	214207	Suppressed
	"Eddy County, NM"	"35015"	Suppressed	57621	Suppressed
	"Grant County, NM"	"35017"	Suppressed	28280	Suppressed
	"Guadalupe County, NM"	"35019"	0	4376	Unreliable
	"Harding County, NM"	"35021"	0	665	Unreliable
	"Hidalgo County, NM"	"35023"	0	4302	Unreliable
	"Lea County, NM"	"35025"	Suppressed	69749	Suppressed
	"Lincoln County, NM"	"35027"	0	19429	Unreliable
	"Los Alamos County, NM"	"35028"	0	18147	Unreliable
	"Luna County, NM"	"35029"	0	24450	Unreliable
	"McKinley County, NM"	"35031"	Suppressed	74923	Suppressed
	"Mora County, NM"	"35033"	0	4504	Unreliable
	"Otero County, NM"	"35035"	Suppressed	65410	Suppressed
	"Quay County, NM"	"35037"	Suppressed	8365	Suppressed
	"Rio Arriba County, NM"	"35039"	0	40040	Unreliable
	"Roosevelt County, NM"	"35041"	Suppressed	19082	Suppressed
	"Sandoval County, NM"	"35043"	Suppressed	142025	Suppressed
	"San Juan County, NM"	"35045"	Suppressed	115079	Suppressed
	"San Miguel County, NM"	"35047"	0	27760	Unreliable
	"Santa Fe County, NM"	"35049"	Suppressed	148651	Suppressed
	"Sierra County, NM"	"35051"	Suppressed	11191	Suppressed
	"Socorro County, NM"	"35053"	0	17027	Unreliable
	"Taos County, NM"	"35055"	Suppressed	33065	Suppressed
	"Torrance County, NM"	"35057"	Suppressed	15302	Suppressed
	"Union County, NM"	"35059"	0	4183	Unreliable
	"Valencia County, NM"	"35061"	Suppressed	75626	Suppressed
	"Albany County, NY"	"36001"	Suppressed	308846	Suppressed
	"Allegany County, NY"	"36003"	0	47077	Unreliable
	"Bronx County, NY"	"36005"	56	1455720	3.8
	"Broome County, NY"	"36007"	Suppressed	195334	Suppressed
	"Cattaraugus County, NY"	"36009"	0	77677	Unreliable
	"Cayuga County, NY"	"36011"	Suppressed	77861	Suppressed
	"Chautauqua County, NY"	"36013"	Suppressed	129504	Suppressed
	"Chemung County, NY"	"36015"	Suppressed	86322	Suppressed
	"Chenango County, NY"	"36017"	0	48579	Unreliable
	"Clinton County, NY"	"36019"	0	81073	Unreliable
	"Columbia County, NY"	"36021"	0	60989	Unreliable
	"Cortland County, NY"	"36023"	0	48070	Unreliable
	"Delaware County, NY"	"36025"	0	45523	Unreliable
	"Dutchess County, NY"	"36027"	Suppressed	294473	Suppressed
	"Erie County, NY"	"36029"	38	921046	4.1
	"Essex County, NY"	"36031"	0	38102	Unreliable
	"Franklin County, NY"	"36033"	0	50409	Unreliable
	"Fulton County, NY"	"36035"	Suppressed	53828	Suppressed
	"Genesee County, NY"	"36037"	0	58482	Unreliable
	"Greene County, NY"	"36039"	0	47508	Unreliable
	"Hamilton County, NY"	"36041"	0	4542	Unreliable
	"Herkimer County, NY"	"36043"	0	62613	Unreliable
	"Jefferson County, NY"	"36045"	0	114006	Unreliable
	"Kings County, NY"	"36047"	101	2629150	3.8
	"Lewis County, NY"	"36049"	0	26865	Unreliable
	"Livingston County, NY"	"36051"	0	64257	Unreliable
	"Madison County, NY"	"36053"	0	71329	Unreliable
	"Monroe County, NY"	"36055"	26	747727	3.5
	"Montgomery County, NY"	"36057"	0	49276	Unreliable
	"Nassau County, NY"	"36059"	17	1361500	Unreliable
	"New York County, NY"	"36061"	16	1643734	Unreliable
	"Niagara County, NY"	"36063"	Suppressed	211758	Suppressed
	"Oneida County, NY"	"36065"	Suppressed	231190	Suppressed
	"Onondaga County, NY"	"36067"	22	466194	4.7
	"Ontario County, NY"	"36069"	Suppressed	109828	Suppressed
	"Orange County, NY"	"36071"	10	379210	Unreliable
	"Orleans County, NY"	"36073"	0	41346	Unreliable
	"Oswego County, NY"	"36075"	Suppressed	118987	Suppressed
	"Otsego County, NY"	"36077"	0	60097	Unreliable
	"Putnam County, NY"	"36079"	0	98900	Unreliable
	"Queens County, NY"	"36081"	30	2333054	1.3
	"Rensselaer County, NY"	"36083"	Suppressed	160070	Suppressed
	"Richmond County, NY"	"36085"	Suppressed	476015	Suppressed
	"Rockland County, NY"	"36087"	Suppressed	326780	Suppressed
