year,state,all_firearms_recovered,city,firearm_by_city,population,top_categ_reported,top15_sourcer_states,time_to_crime,age_of_possessors
2021,Rhode Island,,Warwick,16,,,,,
2021,Rhode Island,,Coventry,15,,,,,
2021,Rhode Island,,Lincoln,15,,,,,
2021,Rhode Island,,Warren,15,,,,,
,,,,,,,,,
2021,South Carolina,10713,Columbia,"1,782",,,,,
2021,South Carolina,,North Charleston,"1,018",,,,,
2021,South Carolina,,Charleston,614,,,,,
2021,South Carolina,,Spartanburg,604,,,,,
2021,South Carolina,,Summerville,592,,,,,
2021,South Carolina,,Myrtle Beach,321,,,,,
2021,South Carolina,,Rock Hill,307,,,,,
2021,South Carolina,,Conway,262,,,,,
2021,South Carolina,,Sumter,242,,,,,
2021,South Carolina,,North Myrtle Beach,197,,,,,
,,,,,,,,,
2021,South Dakota,832,Rapid City,446,,,,,
2021,South Dakota,,Sioux Falls,111,,,,,
2021,South Dakota,,Box Elder,34,,,,,
2021,South Dakota,,Chamberlain,25,,,,,
2021,South Dakota,,Pine Ridge,16,,,,,
2021,South Dakota,,Custer,13,,,,,
2021,South Dakota,,Marty,12,,,,,
2021,South Dakota,,Watertown,9,,,,,
2021,South Dakota,,New Underwood,8,,,,,
2021,South Dakota,,Aberdeen,7,,,,,
2021,South Dakota,,Keystone,7,,,,,
2021,South Dakota,,Mansfield,7,,,,,
2021,South Dakota,,Porcupine,7,,,,,
,,,,,,,,,
2021,Tennessee,15531,Memphis,"6,440",,,,,
2021,Tennessee,,Nashville,"1,664",,,,,
2021,Tennessee,,Chattanooga,"1,577",,,,,
2021,Tennessee,,Knoxville,"1,438",,,,,
2021,Tennessee,,Jackson,287,,,,,
2021,Tennessee,,Johnson City,230,,,,,
2021,Tennessee,,Clarksville,187,,,,,
2021,Tennessee,,Murfreesboro,169,,,,,
2021,Tennessee,,Antioch,164,,,,,
2021,Tennessee,,Cleveland,161,,,,,
,,,,,,,,,
2021,Texas,45618,Houston,"11,600",,,,,
2021,Texas,,Dallas,"5,604",,,,,
2021,Texas,,San Antonio,"4,245",,,,,
2021,Texas,,Arlington,"1,137",,,,,
2021,Texas,,Irving,826,,,,,
2021,Texas,,Lubbock,775,,,,,
2021,Texas,,Corpus Christi,768,,,,,
2021,Texas,,Fort Worth,720,,,,,
2021,Texas,,Mesquite,714,,,,,
2021,Texas,,Austin,665,,,,,
,,,,,,,,,
2021,US Virgin Islands,73,Christiansted,32,,,,,
2021,US Virgin Islands,,Frederiksted,20,,,,,
2021,US Virgin Islands,,Saint Thomas,14,,,,,
2021,US Virgin Islands,,Saint Croix,4,,,,,
2021,US Virgin Islands,,Kingshill,3,,,,,
,,,,,,,,,
2021,Utah,3030,Salt Lake City,456,,,,,
2021,Utah,,West Valley City,265,,,,,
2021,Utah,,West Jordan,181,,,,,
2021,Utah,,Sandy,134,,,,,
2021,Utah,,Orem,129,,,,,
2021,Utah,,Saint George,119,,,,,
2021,Utah,,Layton,105,,,,,
2021,Utah,,Provo,104,,,,,
2021,Utah,,Ogden,102,,,,,
2021,Utah,,South Salt Lake,95,,,,,
,,,,,,,,,
2021,Vermont,243,Burlington,39,,,,,
2021,Vermont,,South Burlington,22,,,,,
2021,Vermont,,Colchester,21,,,,,
2021,Vermont,,Woodbury,16,,,,,
2021,Vermont,,Rutland,12,,,,,
2021,Vermont,,Middlebury,11,,,,,
2021,Vermont,,Saint Johnsbury,11,,,,,
2021,Vermont,,Stannard,9,,,,,
2021,Vermont,,Grand Isle,8,,,,,
2021,Vermont,,Barre,5,,,,,
2021,Vermont,,Brandon,5,,,,,
2021,Vermont,,Greensboro,5,,,,,
2021,Vermont,,Hardwick,5,,,,,
2021,Vermont,,White River Junction,5,,,,,
2021,Vermont,,Williston,5,,,,,
,,,,,,,,,
2021,Virginia,12184,Richmond,"1,341",,,,,
2021,Virginia,,Virginia Beach,"1,105",,,,,
2021,Virginia,,Norfolk,896,,,,,
2021,Virginia,,Newport News,775,,,,,
2021,Virginia,,Chesapeake,595,,,,,
2021,Virginia,,Roanoke,458,,,,,
2021,Virginia,,Hampton,382,,,,,
2021,Virginia,,Portsmouth,365,,,,,
2021,Virginia,,Henrico,333,,,,,
2021,Virginia,,Fredericksburg,267,,,,,
,,,,,,,,,
2021,Washington,5586,Seattle,666,,,,,
2021,Washington,,Spokane,479,,,,,
2021,Washington,,Tacoma,400,,,,,
2021,Washington,,Yakima,277,,,,,
2021,Washington,,Kent,236,,,,,
2021,Washington,,Vancouver,219,,,,,
2021,Washington,,Renton,182,,,,,
2021,Washington,,Spokane Valley,155,,,,,
2021,Washington,,Marysville,150,,,,,
2021,Washington,,Kennewick,126,,,,,
,,,,,,,,,
2021,West Virginia,1698,Charleston,424,,,,,
2021,West Virginia,,Beckley,152,,,,,
2021,West Virginia,,Huntington,137,,,,,
2021,West Virginia,,Parkersburg,86,,,,,
2021,West Virginia,,Fairmont,68,,,,,
2021,West Virginia,,Morgantown,58,,,,,
2021,West Virginia,,Clarksburg,57,,,,,
2021,West Virginia,,Martinsburg,52,,,,,
2021,West Virginia,,Wheeling,45,,,,,
2021,West Virginia,,South Charleston,41,,,,,
,,,,,,,,,
2021,Wisconsin,7062,Milwaukee,"3,454",,,,,
2021,Wisconsin,,Madison,404,,,,,
2021,Wisconsin,,Kenosha,306,,,,,
2021,Wisconsin,,Racine,249,,,,,
2021,Wisconsin,,Green Bay,203,,,,,
2021,Wisconsin,,West Allis,188,,,,,
2021,Wisconsin,,Beloit,137,,,,,
2021,Wisconsin,,Wauwatosa,106,,,,,
2021,Wisconsin,,Appleton,103,,,,,
2021,Wisconsin,,La Crosse,80,,,,,
,,,,,,,,,
2021,Wyoming,298,Casper,73,,,,,
2021,Wyoming,,Green River,40,,,,,
2021,Wyoming,,Cheyenne,38,,,,,
2021,Wyoming,,Laramie,14,,,,,
2021,Wyoming,,Gillette,13,,,,,
2021,Wyoming,,Rock Springs,11,,,,,
2021,Wyoming,,Big Piney,9,,,,,
2021,Wyoming,,Sheridan,9,,,,,
2021,Wyoming,,Evanston,8,,,,,
2021,Wyoming,,Alpine,7,,,,,
,,,,,,,,,
2022,Alabama,10519,Mobile,"1,734",,,,,
2022,Alabama,,Huntsville,"1,408",,,,,
2022,Alabama,,Montgomery,784,,,,,
2022,Alabama,,Tuscaloosa,624,,,,,
2022,Alabama,,Birmingham,617,,,,,
2022,Alabama,,Foley,316,,,,,
2022,Alabama,,Albertville,278,,,,,
2022,Alabama,,Tarrant,258,,,,,
2022,Alabama,,Hoover,251,,,,,
2022,Alabama,,Opelika,238,,,,,
,,,,,,,,,
2022,Alaska,1200,Anchorage,886,,,,,
2022,Alaska,,Wasilla,78,,,,,
2022,Alaska,,Juneau,32,,,,,
2022,Alaska,,Palmer,32,,,,,
2022,Alaska,,Fairbanks,31,,,,,
2022,Alaska,,Eagle River,28,,,,,
2022,Alaska,,Willow,26,,,,,
2022,Alaska,,Soldotna,15,,,,,
2022,Alaska,,Sterling,8,,,,,
2022,Alaska,,Nikiski,6,,,,,
,,,,,,,,,
2022,Arizona,14019,Phoenix,"5,214",,,,,
2022,Arizona,,Tucson,"2,009",,,,,
2022,Arizona,,Glendale,"1,055",,,,,
2022,Arizona,,Tempe,799,,,,,
2022,Arizona,,Scottsdale,480,,,,,
2022,Arizona,,Peoria,303,,,,,
2022,Arizona,,Yuma,296,,,,,
2022,Arizona,,Mesa,279,,,,,
2022,Arizona,,Maricopa,278,,,,,
2022,Arizona,,Chandler,249,,,,,
,,,,,,,,,
2022,Arkansas,3494,Little Rock,"1,166",,,,,
2022,Arkansas,,North Little Rock,416,,,,,
2022,Arkansas,,Jonesboro,408,,,,,
2022,Arkansas,,Fayetteville,138,,,,,
2022,Arkansas,,West Memphis,138,,,,,
2022,Arkansas,,Sherwood,125,,,,,
2022,Arkansas,,Springdale,124,,,,,
2022,Arkansas,,Texarkana,97,,,,,
2022,Arkansas,,Hot Springs,84,,,,,
2022,Arkansas,,Rogers,72,,,,,
,,,,,,,,,
2022,California,56262,Los Angeles,"7,939",,,,,
2022,California,,Sacramento,"2,329",,,,,
2022,California,,Fresno,"1,907",,,,,
2022,California,,Oakland,"1,429",,,,,
2022,California,,San Bernardino,"1,326",,,,,
2022,California,,San Diego,"1,283",,,,,
2022,California,,Stockton,"1,033",,,,,
2022,California,,San Francisco,925,,,,,
2022,California,,Victorville,802,,,,,
2022,California,,Riverside,757,,,,,
,,,,,,,,,
2022,Colorado,7917,Denver,"2,056",,,,,
2022,Colorado,,Colorado Springs,"1,520",,,,,
2022,Colorado,,Pueblo,603,,,,,
2022,Colorado,,Aurora,511,,,,,
2022,Colorado,,Lakewood,383,,,,,
2022,Colorado,,Grand Junction,278,,,,,
2022,Colorado,,Penrose,181,,,,,
2022,Colorado,,Northglenn,130,,,,,
2022,Colorado,,Loveland,98,,,,,
2022,Colorado,,Pueblo West,94,,,,,
,,,,,,,,,
2022,Connecticut,1917,Hartford,368,,,,,
2022,Connecticut,,New Haven,306,,,,,
2022,Connecticut,,Waterbury,220,,,,,
2022,Connecticut,,New Britain,183,,,,,
2022,Connecticut,,Bridgeport,139,,,,,
2022,Connecticut,,Hamden,81,,,,,
2022,Connecticut,,Vernon,56,,,,,
2022,Connecticut,,Oakdale,34,,,,,
2022,Connecticut,,Meriden,32,,,,,
2022,Connecticut,,Bethel,26,,,,,
,,,,,,,,,
2022,Delaware,1676,Wilmington,559,,,,,
2022,Delaware,,Newark,195,,,,,
2022,Delaware,,Dover,172,,,,,
2022,Delaware,,New Castle,155,,,,,
2022,Delaware,,Bear,63,,,,,
2022,Delaware,,Smyrna,56,,,,,
2022,Delaware,,Greenwood,50,,,,,
2022,Delaware,,Laurel,40,,,,,
2022,Delaware,,Middletown,40,,,,,
2022,Delaware,,Seaford,38,,,,,
,,,,,,,,,
2022,District of Columbia,3079,"Washington, DC","3,079",,,,,
,,,,,,,,,
2022,Florida,36335,Jacksonville,"3,550",,,,,
2022,Florida,,Orlando,"3,237",,,,,
2022,Florida,,Tampa,"2,684",,,,,
2022,Florida,,Miami,"2,575",,,,,
2022,Florida,,West Palm Beach,"1,165",,,,,
2022,Florida,,Gainesville,"1,116",,,,,
2022,Florida,,Pensacola,886,,,,,
2022,Florida,,Fort Lauderdale,787,,,,,
2022,Florida,,Tallahassee,575,,,,,
2022,Florida,,Lakeland,548,,,,,
,,,,,,,,,
2022,Georgia,22656,Atlanta,"4,395",,,,,
2022,Georgia,,Augusta,"1,324",,,,,
2022,Georgia,,Macon,959,,,,,
2022,Georgia,,Marietta,900,,,,,
2022,Georgia,,Savannah,758,,,,,
2022,Georgia,,Columbus,675,,,,,
2022,Georgia,,Athens,579,,,,,
2022,Georgia,,Conyers,524,,,,,
2022,Georgia,,Jonesboro,520,,,,,
2022,Georgia,,Warner Robins,410,,,,,
,,,,,,,,,
2022,Guam & Northern Mariana Islands,46,"Tinian, Northern Mariana Islands",19,,,,,
2022,Guam & Northern Mariana Islands,,"Saipan, Northern Mariana Islands",4,,,,,
2022,Guam & Northern Mariana Islands,,"Dededo, Guam",3,,,,,
2022,Guam & Northern Mariana Islands,,"Sinajana, Guam",3,,,,,
2022,Guam & Northern Mariana Islands,,"Talofofo, Guam",3,,,,,
2022,Guam & Northern Mariana Islands,,"Tamuning-Tumon-Harmon, Guam",3,,,,,
2022,Guam & Northern Mariana Islands,,"Tiyan, Guam",3,,,,,
2022,Guam & Northern Mariana Islands,,"Chalan Pago-Ordot, Guam",1,,,,,
2022,Guam & Northern Mariana Islands,,"Piti, Guam",1,,,,,
2022,Guam & Northern Mariana Islands,,"Santa Rita-Sumai, Guam",1,,,,,
,,,,,,,,,
2022,Hawaii,287,Honolulu,71,,,,,
2022,Hawaii,,Lihue,55,,,,,
2022,Hawaii,,Kihei,24,,,,,
2022,Hawaii,,Kapolei,22,,,,,
2022,Hawaii,,Waipahu,17,,,,,
2022,Hawaii,,Pearl City,12,,,,,
2022,Hawaii,,Waianae,12,,,,,
2022,Hawaii,,Hilo,10,,,,,
2022,Hawaii,,Kaneohe,7,,,,,
2022,Hawaii,,Makiki,5,,,,,
,,,,,,,,,
2022,Idaho,1495,Boise,347,,,,,
2022,Idaho,,Meridian,124,,,,,
2022,Idaho,,Twin Falls,108,,,,,
2022,Idaho,,Coeur d'Alene,98,,,,,
2022,Idaho,,Caldwell,67,,,,,
2022,Idaho,,Idaho Falls,66,,,,,
2022,Idaho,,Nampa,57,,,,,
2022,Idaho,,Lewiston,54,,,,,
2022,Idaho,,Parma,51,,,,,
2022,Idaho,,Jerome,44,,,,,
,,,,,,,,,
2022,Illinois,19706,Chicago,"8,671",,,,,
2022,Illinois,,Rockford,577,,,,,
2022,Illinois,,Springfield,537,,,,,
2022,Illinois,,Peoria,374,,,,,
2022,Illinois,,East Saint Louis,325,,,,,
2022,Illinois,,Joliet,291,,,,,
2022,Illinois,,Decatur,220,,,,,
2022,Illinois,,Champaign,209,,,,,
2022,Illinois,,Benton,197,,,,,
2022,Illinois,,Chicago Heights,161,,,,,
,,,,,,,,,
2022,Indiana,11320,Indianapolis,"4,936",,,,,
2022,Indiana,,Fort Wayne,997,,,,,
2022,Indiana,,Gary,612,,,,,
2022,Indiana,,South Bend,565,,,,,
2022,Indiana,,Evansville,398,,,,,
2022,Indiana,,Fillmore,354,,,,,
2022,Indiana,,Hammond,347,,,,,
2022,Indiana,,Elkhart,276,,,,,
2022,Indiana,,Muncie,181,,,,,
2022,Indiana,,Kokomo,166,,,,,
,,,,,,,,,
2022,Iowa,3196,Des Moines,748,,,,,
2022,Iowa,,Davenport,380,,,,,
2022,Iowa,,Cedar Rapids,274,,,,,
2022,Iowa,,Waterloo,236,,,,,
2022,Iowa,,Sioux City,197,,,,,
2022,Iowa,,Iowa City,117,,,,,
2022,Iowa,,West Des Moines,84,,,,,
2022,Iowa,,Ankeny,64,,,,,
2022,Iowa,,Council Bluffs,59,,,,,
2022,Iowa,,Dubuque,49,,,,,
,,,,,,,,,
2022,Kansas,4521,Wichita,"1,526",,,,,
2022,Kansas,,Kansas City,745,,,,,
2022,Kansas,,Topeka,672,,,,,
2022,Kansas,,Olathe,108,,,,,
2022,Kansas,,Overland Park,106,,,,,
2022,Kansas,,Lenexa,102,,,,,
2022,Kansas,,Junction City,92,,,,,
2022,Kansas,,Lawrence,90,,,,,
2022,Kansas,,Manhattan,90,,,,,
2022,Kansas,,Garden City,88,,,,,
,,,,,,,,,
2022,Kentucky,7524,Louisville,"2,701",,,,,
2022,Kentucky,,Lexington,"1,178",,,,,
2022,Kentucky,,Owensboro,319,,,,,
2022,Kentucky,,Covington,248,,,,,
2022,Kentucky,,Bowling Green,181,,,,,
2022,Kentucky,,Hopkinsville,167,,,,,
2022,Kentucky,,Elizabethtown,145,,,,,
2022,Kentucky,,Richmond,144,,,,,
2022,Kentucky,,Erlanger,91,,,,,
2022,Kentucky,,Clarkson,78,,,,,
,,,,,,,,,
2022,Louisiana,16235,New Orleans,"2,908",,,,,
2022,Louisiana,,Baton Rouge,"2,334",,,,,
2022,Louisiana,,Shreveport,"1,422",,,,,
2022,Louisiana,,Lafayette,868,,,,,
2022,Louisiana,,Lake Charles,639,,,,,
2022,Louisiana,,Monroe,554,,,,,
2022,Louisiana,,Alexandria,480,,,,,
2022,Louisiana,,Waggaman,460,,,,,
2022,Louisiana,,Metairie,292,,,,,
2022,Louisiana,,Opelousas,259,,,,,
,,,,,,,,,
2022,Maine,1398,Hebron,858,,,,,
2022,Maine,,Portland,82,,,,,
2022,Maine,,Lebanon,30,,,,,
2022,Maine,,Saco,30,,,,,
2022,Maine,,Lewiston,26,,,,,
2022,Maine,,Old Town,23,,,,,
2022,Maine,,Bangor,19,,,,,
2022,Maine,,Deer Isle,17,,,,,
2022,Maine,,Bridgton,12,,,,,
2022,Maine,,Gorham,11,,,,,
,,,,,,,,,
2022,Maryland,11137,Baltimore,"3,215",,,,,
2022,Maryland,,Silver Spring,323,,,,,
2022,Maryland,,Hyattsville,307,,,,,
2022,Maryland,,Frederick,305,,,,,
2022,Maryland,,Oxon Hill,270,,,,,
2022,Maryland,,Waldorf,269,,,,,
2022,Maryland,,Ocean City,236,,,,,
2022,Maryland,,Gaithersburg,233,,,,,
2022,Maryland,,Temple Hills,226,,,,,
2022,Maryland,,Hagerstown,224,,,,,
,,,,,,,,,
2022,Massachusetts,3665,Boston,346,,,,,
2022,Massachusetts,,Springfield,315,,,,,
2022,Massachusetts,,Dorchester,246,,,,,
2022,Massachusetts,,Worcester,217,,,,,
2022,Massachusetts,,Harwich,208,,,,,
2022,Massachusetts,,Holyoke,105,,,,,
2022,Massachusetts,,Brockton,102,,,,,
2022,Massachusetts,,Roxbury,100,,,,,
2022,Massachusetts,,New Bedford,85,,,,,
2022,Massachusetts,,Lowell,79,,,,,
,,,,,,,,,
2022,Michigan,10145,Detroit,"5,776",,,,,
2022,Michigan,,Flint,641,,,,,
2022,Michigan,,Pontiac,356,,,,,
2022,Michigan,,Grand Rapids,284,,,,,
2022,Michigan,,New Buffalo,256,,,,,
2022,Michigan,,Southfield,182,,,,,
2022,Michigan,,Kalamazoo,179,,,,,
2022,Michigan,,Lansing,163,,,,,
2022,Michigan,,Battle Creek,146,,,,,
2022,Michigan,,Saginaw,114,,,,,
,,,,,,,,,
2022,Minnesota,5327,Minneapolis,"1,342",,,,,
2022,Minnesota,,Saint Paul,714,,,,,
2022,Minnesota,,Brooklyn Park,198,,,,,
2022,Minnesota,,Duluth,150,,,,,
2022,Minnesota,,Brooklyn Center,141,,,,,
2022,Minnesota,,Saint Cloud,136,,,,,
2022,Minnesota,,Ramsey,106,,,,,
2022,Minnesota,,Bloomington,82,,,,,
2022,Minnesota,,Maple Grove,80,,,,,
2022,Minnesota,,Burnsville,78,,,,,
,,,,,,,,,
2022,Mississippi,5358,Gulfport,588,,,,,
2022,Mississippi,,Hattiesburg,400,,,,,
2022,Mississippi,,Southaven,362,,,,,
2022,Mississippi,,McComb,273,,,,,
2022,Mississippi,,Vicksburg,187,,,,,
2022,Mississippi,,Canton,175,,,,,
2022,Mississippi,,Pascagoula,163,,,,,
2022,Mississippi,,Flowood,161,,,,,
2022,Mississippi,,Jackson,133,,,,,
2022,Mississippi,,Clinton,108,,,,,
,,,,,,,,,
2022,Missouri,10159,Saint Louis,"3,271",,,,,
2022,Missouri,,Kansas City,"2,613",,,,,
2022,Missouri,,Florissant,447,,,,,
2022,Missouri,,Independence,389,,,,,
2022,Missouri,,Clayton,344,,,,,
2022,Missouri,,Jackson,218,,,,,
2022,Missouri,,Springfield,209,,,,,
2022,Missouri,,Cape Girardeau,170,,,,,
2022,Missouri,,Saint Charles,155,,,,,
2022,Missouri,,Bridgeton,131,,,,,
,,,,,,,,,
2022,Montana,1305,Billings,343,,,,,
2022,Montana,,Great Falls,225,,,,,
2022,Montana,,Missoula,97,,,,,
2022,Montana,,Helena,65,,,,,
2022,Montana,,Bozeman,59,,,,,
2022,Montana,,Kalispell,58,,,,,
2022,Montana,,Malta,53,,,,,
2022,Montana,,Butte,35,,,,,
2022,Montana,,Laurel,35,,,,,
2022,Montana,,Belgrade,30,,,,,
,,,,,,,,,
2022,Nebraska,2141,Omaha,"1,296",,,,,
2022,Nebraska,,Lincoln,266,,,,,
2022,Nebraska,,Grand Island,81,,,,,
2022,Nebraska,,Bellevue,78,,,,,
2022,Nebraska,,North Platte,67,,,,,
2022,Nebraska,,Papillion,31,,,,,
2022,Nebraska,,Hastings,30,,,,,
2022,Nebraska,,Fremont,26,,,,,
2022,Nebraska,,Gretna,22,,,,,
2022,Nebraska,,Kearney,20,,,,,
,,,,,,,,,
2022,Nevada,5959,Las Vegas,"4,391",,,,,
2022,Nevada,,Henderson,533,,,,,
2022,Nevada,,North Las Vegas,264,,,,,
2022,Nevada,,Sparks,253,,,,,
2022,Nevada,,Reno,192,,,,,
2022,Nevada,,Elko,54,,,,,
2022,Nevada,,Wells,42,,,,,
2022,Nevada,,Fallon,35,,,,,
2022,Nevada,,Carson City,32,,,,,
2022,Nevada,,Laughlin,17,,,,,
,,,,,,,,,
2022,New Hampshire,710,Manchester,367,,,,,
2022,New Hampshire,,Newport,47,,,,,
2022,New Hampshire,,Nashua,39,,,,,
2022,New Hampshire,,Salem,14,,,,,
2022,New Hampshire,,Dover,12,,,,,
2022,New Hampshire,,Durham,12,,,,,
2022,New Hampshire,,Pembroke,12,,,,,
2022,New Hampshire,,Lebanon,9,,,,,
2022,New Hampshire,,Nelson,9,,,,,
2022,New Hampshire,,Concord,8,,,,,
,,,,,,,,,
2022,New Jersey,5248,Newark,686,,,,,
2022,New Jersey,,Camden,381,,,,,
2022,New Jersey,,Trenton,371,,,,,
2022,New Jersey,,Paterson,242,,,,,
2022,New Jersey,,Elizabeth,135,,,,,
2022,New Jersey,,Atlantic City,132,,,,,
2022,New Jersey,,Jersey City,130,,,,,
2022,New Jersey,,East Orange,112,,,,,
2022,New Jersey,,Irvington,82,,,,,
2022,New Jersey,,Secaucus,68,,,,,
,,,,,,,,,
2022,New Mexico,3955,Albuquerque,"2,164",,,,,
2022,New Mexico,,Roswell,356,,,,,
2022,New Mexico,,Las Cruces,272,,,,,
2022,New Mexico,,Hobbs,174,,,,,
2022,New Mexico,,Farmington,144,,,,,
2022,New Mexico,,Alamogordo,98,,,,,
2022,New Mexico,,Clovis,62,,,,,
2022,New Mexico,,Santa Fe,59,,,,,
2022,New Mexico,,Gallup,52,,,,,
2022,New Mexico,,Silver City,52,,,,,
,,,,,,,,,
2022,New York,11987,New York City,"5,455",,,,,
2022,New York,,Rochester,931,,,,,
2022,New York,,Buffalo,768,,,,,
2022,New York,,Syracuse,340,,,,,
2022,New York,,Albany,175,,,,,
2022,New York,,Yonkers,122,,,,,
2022,New York,,Potsdam,115,,,,,
2022,New York,,Schenectady,107,,,,,
2022,New York,,Troy,90,,,,,
2022,New York,,Poughkeepsie,87,,,,,
,,,,,,,,,
2022,North Carolina,25085,Charlotte,"4,191",,,,,
2022,North Carolina,,Greensboro,"1,869",,,,,
2022,North Carolina,,Winston-Salem,"1,531",,,,,
2022,North Carolina,,Raleigh,"1,423",,,,,
2022,North Carolina,,Durham,873,,,,,
2022,North Carolina,,Greenville,658,,,,,
2022,North Carolina,,Fayetteville,644,,,,,
2022,North Carolina,,Wilmington,639,,,,,
2022,North Carolina,,Rocky Mount,491,,,,,
2022,North Carolina,,High Point,467,,,,,
,,,,,,,,,
2022,North Dakota,832,Fargo,193,,,,,
2022,North Dakota,,Williston,129,,,,,
2022,North Dakota,,Minot,101,,,,,
2022,North Dakota,,Grand Forks,85,,,,,
2022,North Dakota,,Bismarck,82,,,,,
2022,North Dakota,,Dickinson,56,,,,,
2022,North Dakota,,Watford City,27,,,,,
2022,North Dakota,,Mandan,19,,,,,
2022,North Dakota,,Rolla,15,,,,,
2022,North Dakota,,West Fargo,15,,,,,
,,,,,,,,,
2022,Ohio,20520,Columbus,"3,525",,,,,
2022,Ohio,,Cincinnati,"2,328",,,,,
2022,Ohio,,Cleveland,"2,066",,,,,
2022,Ohio,,Toledo,"1,766",,,,,
2022,Ohio,,Dayton,"1,220",,,,,
2022,Ohio,,Akron,"1,044",,,,,
2022,Ohio,,Blue Ash,529,,,,,
2022,Ohio,,Canton,376,,,,,
2022,Ohio,,Springfield,295,,,,,
2022,Ohio,,Youngstown,274,,,,,
,,,,,,,,,
2022,Oklahoma,5657,Tulsa,"2,038",,,,,
2022,Oklahoma,,Oklahoma City,"2,035",,,,,
2022,Oklahoma,,Moore,163,,,,,
2022,Oklahoma,,Muskogee,127,,,,,
2022,Oklahoma,,Tahlequah,87,,,,,
2022,Oklahoma,,Broken Arrow,63,,,,,
2022,Oklahoma,,Owasso,58,,,,,
2022,Oklahoma,,Lawton,57,,,,,
2022,Oklahoma,,Norman,56,,,,,
2022,Oklahoma,,McAlester,53,,,,,
,,,,,,,,,
2022,Oregon,5586,Portland,"1,577",,,,,
2022,Oregon,,Salem,450,,,,,
2022,Oregon,,Eugene,326,,,,,
2022,Oregon,,Medford,224,,,,,
2022,Oregon,,Beaverton,212,,,,,
2022,Oregon,,Hillsboro,159,,,,,
2022,Oregon,,Springfield,136,,,,,
2022,Oregon,,Gresham,106,,,,,
2022,Oregon,,Grants Pass,97,,,,,
2022,Oregon,,Bend,86,,,,,
,,,,,,,,,
2022,Pennsylvania,17543,Philadelphia,"6,578",,,,,
2022,Pennsylvania,,Pittsburgh,"1,174",,,,,
2022,Pennsylvania,,Gordonville,780,,,,,
2022,Pennsylvania,,Harrisburg,579,,,,,
2022,Pennsylvania,,Erie,417,,,,,
2022,Pennsylvania,,Reading,241,,,,,
2022,Pennsylvania,,Chester,214,,,,,
2022,Pennsylvania,,York,212,,,,,
2022,Pennsylvania,,Allentown,197,,,,,
2022,Pennsylvania,,Belle Vernon,166,,,,,
,,,,,,,,,
2022,Puerto Rico,5147,San Juan,918,,,,,
2022,Puerto Rico,,Aguadilla,465,,,,,
2022,Puerto Rico,,Carolina,282,,,,,
2022,Puerto Rico,,Bayamon,277,,,,,
2022,Puerto Rico,,Ponce,229,,,,,
2022,Puerto Rico,,Caguas,174,,,,,
2022,Puerto Rico,,Toa Baja,144,,,,,
2022,Puerto Rico,,Mayaguez,138,,,,,
2022,Puerto Rico,,Guaynabo,136,,,,,
2022,Puerto Rico,,Arecibo,134,,,,,
,,,,,,,,,
2022,Rhode Island,1017,Providence,364,,,,,
2022,Rhode Island,,Burrillville,213,,,,,
2022,Rhode Island,,Cranston,89,,,,,
2022,Rhode Island,,Pawtucket,52,,,,,
2022,Rhode Island,,West Warwick,50,,,,,
2022,Rhode Island,,East Greenwich,32,,,,,
2022,Rhode Island,,Woonsocket,23,,,,,
2022,Rhode Island,,Warwick,19,,,,,
2022,Rhode Island,,East Providence,18,,,,,
2022,Rhode Island,,Coventry,17,,,,,
,,,,,,,,,
2022,South Carolina,12106,Columbia,"2,265",,,,,
2022,South Carolina,,North Charleston,"1,188",,,,,
2022,South Carolina,,Charleston,641,,,,,
2022,South Carolina,,Summerville,601,,,,,
2022,South Carolina,,Myrtle Beach,568,,,,,
2022,South Carolina,,Spartanburg,493,,,,,
2022,South Carolina,,Anderson,388,,,,,
2022,South Carolina,,Conway,319,,,,,
2022,South Carolina,,Rock Hill,292,,,,,
2022,South Carolina,,Sumter,282,,,,,
,,,,,,,,,
2022,South Dakota,929,Rapid City,429,,,,,
2022,South Dakota,,Sioux Falls,131,,,,,
2022,South Dakota,,Lantry,66,,,,,
2022,South Dakota,,Pine Ridge,28,,,,,
2022,South Dakota,,Box Elder,27,,,,,
2022,South Dakota,,Mission,24,,,,,
2022,South Dakota,,Howard,19,,,,,
2022,South Dakota,,Eagle Butte,18,,,,,
2022,South Dakota,,Watertown,17,,,,,
2022,South Dakota,,Yankton,17,,,,,
,,,,,,,,,
2022,Tennessee,17182,Memphis,"6,896",,,,,
2022,Tennessee,,Chattanooga,"1,756",,,,,
2022,Tennessee,,Nashville,"1,735",,,,,
2022,Tennessee,,Knoxville,"1,558",,,,,
2022,Tennessee,,Murfreesboro,331,,,,,
2022,Tennessee,,Jackson,325,,,,,
2022,Tennessee,,Clarksville,257,,,,,
2022,Tennessee,,Johnson City,222,,,,,
2022,Tennessee,,Gallatin,185,,,,,
2022,Tennessee,,Hendersonville,159,,,,,
,,,,,,,,,
2022,Texas,56466,Houston,"13,331",,,,,
2022,Texas,,San Antonio,"6,265",,,,,
2022,Texas,,Dallas,"5,890",,,,,
2022,Texas,,Fort Worth,"2,695",,,,,
2022,Texas,,Austin,"1,707",,,,,
2022,Texas,,Arlington,"1,343",,,,,
2022,Texas,,Corpus Christi,"1,184",,,,,
2022,Texas,,Mesquite,"1,002",,,,,
2022,Texas,,Amarillo,864,,,,,
